description,ghg_category,scenario,industry,item_type,amount,language
購買 PCB 電路板 元件 5390 個,1,raw_materials,Electronics,Electronic Components,1700129.71,zh
天然氣供應合約 (4183 立方公尺),3,energy,Utilities,Fuel,1238133.34,zh
區域辦公室設施用電 (12 months),3,energy,Utilities,Electricity,1978644.99,zh
企業住宿合約 - 舊金山,6,travel,Business Services,Accommodation,534311.4,zh
完整 consumer goods生產線安裝,2,equipment,Manufacturing,Production Line,70020600.87,zh
採購 8667 個 PCB 電路板用於組裝,1,raw_materials,Electronics,Electronic Components,940483.74,zh
區域區域配送月度運輸服務,4,logistics,Logistics,Freight,283157.61,zh
總部液化石油氣供應 (6 months),3,energy,Utilities,Fuel,2865588.26,zh
電力供應合約 (quarterly，9007 kWh),3,energy,Utilities,Electricity,1811953.86,zh
資源回收處理服務合約 (quarterly),5,waste,Environmental Services,Waste Disposal,608881.78,zh
工業用 射出成型機 (2663 台) 含安裝,2,equipment,Manufacturing,Machinery,36490296.51,zh
鋁合金原料採購 - 1187 kg,1,raw_materials,Manufacturing,Metal,3681735.58,zh
IT 基礎設施升級 - 輸送系統 (8437 台),2,equipment,IT Infrastructure,Hardware,1005041.28,zh
太陽能板安裝 (容量 5342 kW),2,equipment,Energy,Power Generation,50339376.28,zh
再生能源設施建設 (5595 MW),2,equipment,Energy,Power Generation,10156958.3,zh
銅線原料採購 - 8243 kg,1,raw_materials,Manufacturing,Metal,4470667.02,zh
建造 倉庫 (32909 平方公尺),2,equipment,Real Estate,Building,378090952.49,zh
管理專業服務合約,1,services,Professional Services,Consulting,130714.0,zh
設施維護服務 (annual),1,services,Facility Management,Maintenance,617506.59,zh
工業用 包裝機 (5377 台) 含安裝,2,equipment,Manufacturing,Machinery,21921311.84,zh
工業機械租賃 (6 months),8,leased_assets,Equipment Services,Equipment Lease,2112396.83,zh
有害廢棄物處理合約 (9260 噸),5,waste,Environmental Services,Waste Disposal,1210907.96,zh
採購電力 8393 度（地方公用事業）,3,energy,Utilities,Electricity,3782745.16,zh
倉儲服務 (8577 平方公尺，6 months),4,logistics,Logistics,Warehousing,177507.48,zh
物流服務合約 - 南北線 (12 months),4,logistics,Logistics,Freight,4951256.83,zh
資源回收處理服務合約 (quarterly),5,waste,Environmental Services,Waste Disposal,209835.44,zh
辦公大樓建築合約 (分公司),2,equipment,Real Estate,Building,342595823.21,zh
柴油燃料採購 (2439 公升),3,energy,Utilities,Fuel,2068748.03,zh
完整 consumer goods生產線安裝,2,equipment,Manufacturing,Production Line,89512710.21,zh
購買 微晶片 元件 1852 個,1,raw_materials,Electronics,Electronic Components,4446802.51,zh
冷凍倉儲租賃 (5528 立方公尺),4,logistics,Logistics,Warehousing,2604857.8,zh
鋁合金原料採購 - 8534 kg,1,raw_materials,Manufacturing,Metal,2902110.98,zh
柴油燃料採購 (8756 公升),3,energy,Utilities,Fuel,1035736.01,zh
再生能源電力採購 (5288 MWh),3,energy,Utilities,Electricity,3516791.35,zh
新建 倉庫開發專案,2,equipment,Real Estate,Building,346210057.6,zh
購買 9687 輛 電動廂型車用於物流運營,2,equipment,Transportation,Vehicle,27602616.34,zh
射出成型機發電系統 - 3832 MW,2,equipment,Energy,Power Generation,93018320.44,zh
電力供應合約 (annual，4991 kWh),3,energy,Utilities,Electricity,3843560.73,zh
國際航空差旅 (市區，6 months),6,travel,Business Services,Air Travel,1590592.98,zh
東西區域配送月度運輸服務,4,logistics,Logistics,Freight,3715875.23,zh
automotive parts自動化組裝線,2,equipment,Manufacturing,Production Line,51245896.42,zh
資源回收處理服務合約 (6 months),5,waste,Environmental Services,Waste Disposal,775148.94,zh
IT 基礎設施升級 - 輸送系統 (2968 台),2,equipment,IT Infrastructure,Hardware,9726928.3,zh
車隊採購 - 3405 輛 堆高機,2,equipment,Transportation,Vehicle,3141144.22,zh
採購 8786 台 射出成型機用於資料中心,2,equipment,IT Infrastructure,Hardware,2620521.9,zh
財務諮詢服務 (annual),1,services,Professional Services,Consulting,1680592.05,zh
雲端 法律服務 - 6 months合約,1,services,IT Services,Software,971211.53,zh
購買 PCB 電路板 元件 6529 個,1,raw_materials,Electronics,Electronic Components,2842927.51,zh
有害廢棄物處理合約 (1748 噸),5,waste,Environmental Services,Waste Disposal,159418.9,zh
Security軟體訂閱 (2383 授權，6 months),1,services,IT Services,Software,21731.67,zh
聘請 管理顧問 (29 個月),1,services,Professional Services,Consulting,1253158.09,zh
設施維護服務 (12 months),1,services,Facility Management,Maintenance,1178082.45,zh
購買 455 輛 堆高機用於物流運營,2,equipment,Transportation,Vehicle,21673309.93,zh
分公司一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,748823.42,zh
總部第三方倉儲 - 2567 坪,4,logistics,Logistics,Warehousing,1790301.12,zh
汽油採購供車隊使用 (5950 公升),3,energy,Utilities,Fuel,2866306.16,zh
採購 9389 個 電阻用於組裝,1,raw_materials,Electronics,Electronic Components,537357.84,zh
永續專業服務合約,1,services,Professional Services,Consulting,543051.39,zh
工廠設施用電 (quarterly),3,energy,Utilities,Electricity,1750140.26,zh
工業用 包裝機 (8125 台) 含安裝,2,equipment,Manufacturing,Machinery,23488892.07,zh
財務運輸服務 - 市區,4,logistics,Logistics,Freight,4262918.34,zh
企業住宿合約 - 首爾,6,travel,Business Services,Accommodation,245687.91,zh
購買工業用 甲苯 1411 liters,1,raw_materials,Manufacturing,Chemical,857457.46,zh
採購 9598 tons 玉米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,797684.31,zh
IT 硬體租賃合約 (1603 台),8,leased_assets,Equipment Services,Equipment Lease,2305179.46,zh
購買有機 糖 1559 tons,1,raw_materials,Food & Beverage,Agricultural,1152519.72,zh
公司交通車服務 (6 months),7,commute,HR Services,Shuttle Service,1018506.48,zh
倉儲服務 (1841 平方公尺，quarterly),4,logistics,Logistics,Warehousing,578767.34,zh
採購 3016 台 機械手臂用於資料中心,2,equipment,IT Infrastructure,Hardware,5458756.83,zh
冷凍倉儲租賃 (1982 立方公尺),4,logistics,Logistics,Warehousing,2605701.91,zh
車隊採購 - 4795 輛 堆高機,2,equipment,Transportation,Vehicle,26503164.51,zh
採購 2108 tons 玉米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1904895.46,zh
工業用 機械手臂 (248 台) 含安裝,2,equipment,Manufacturing,Machinery,22264257.56,zh
購買有機 玉米 8925 tons,1,raw_materials,Food & Beverage,Agricultural,2673647.03,zh
購買工業用 甲苯 2891 liters,1,raw_materials,Manufacturing,Chemical,210638.28,zh
購置 輸送系統 - industrial grade,2,equipment,Manufacturing,Machinery,41139520.34,zh
企業住宿合約 - 舊金山,6,travel,Business Services,Accommodation,393567.15,zh
分公司一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,79362.51,zh
IT 基礎設施升級 - 機械手臂 (526 台),2,equipment,IT Infrastructure,Hardware,9150634.61,zh
購買 鋼板 6738 kg 供生產使用,1,raw_materials,Manufacturing,Metal,3548859.21,zh
太陽能板安裝 (容量 8056 kW),2,equipment,Energy,Power Generation,91997522.67,zh
車隊採購 - 2337 輛 電動廂型車,2,equipment,Transportation,Vehicle,25736607.26,zh
倉庫一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,1233711.18,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,335203.02,zh
倉庫大樓管理服務 (12 個月),1,services,Facility Management,Maintenance,475761.3,zh
鋼板原料採購 - 545 kg,1,raw_materials,Manufacturing,Metal,2675136.54,zh
公司交通車服務 (annual),7,commute,HR Services,Shuttle Service,1085728.39,zh
太陽能板安裝 (容量 3720 kW),2,equipment,Energy,Power Generation,114828070.69,zh
採購 2940 tons 大豆作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2100677.26,zh
員工接駁車合約 - 區域,7,commute,HR Services,Shuttle Service,832007.49,zh
聘請 IT顧問 (35 個月),1,services,Professional Services,Consulting,1569614.18,zh
採購 包裝機用於生產設施,2,equipment,Manufacturing,Machinery,33803886.43,zh
倉儲服務 (1229 平方公尺，12 months),4,logistics,Logistics,Warehousing,773251.5,zh
員工接駁車合約 - 跨境,7,commute,HR Services,Shuttle Service,487446.35,zh
採購 機械手臂用於生產設施,2,equipment,Manufacturing,Machinery,29171884.81,zh
設施維護服務 (quarterly),1,services,Facility Management,Maintenance,1442490.36,zh
採購電力 1764 度（再生能源供應商）,3,energy,Utilities,Electricity,828396.02,zh
天然氣供應合約 (51 立方公尺),3,energy,Utilities,Fuel,1770503.76,zh
購買 電容 元件 4879 個,1,raw_materials,Electronics,Electronic Components,2622290.27,zh
採購 9217 個 微晶片用於組裝,1,raw_materials,Electronics,Electronic Components,7112753.0,zh
採購 5796 tons 稻米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2950360.52,zh
完整 consumer goods生產線安裝,2,equipment,Manufacturing,Production Line,67654346.96,zh
採購電力 3015 度（國家電網）,3,energy,Utilities,Electricity,3232191.6,zh
工廠一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,434073.27,zh
設施維護服務 (6 months),1,services,Facility Management,Maintenance,1172026.85,zh
有害廢棄物處理合約 (5767 噸),5,waste,Environmental Services,Waste Disposal,927102.71,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,322555.69,zh
財務諮詢服務 (quarterly),1,services,Professional Services,Consulting,1084820.02,zh
工業用 射出成型機 (9755 台) 含安裝,2,equipment,Manufacturing,Machinery,36167301.74,zh
購買 鋁合金 4894 kg 供生產使用,1,raw_materials,Manufacturing,Metal,1483607.9,zh
IT 基礎設施升級 - 輸送系統 (8382 台),2,equipment,IT Infrastructure,Hardware,9021715.94,zh
工廠第三方倉儲 - 1440 坪,4,logistics,Logistics,Warehousing,1231550.16,zh
ERP軟體訂閱 (2706 授權，quarterly),1,services,IT Services,Software,407737.45,zh
CRM軟體訂閱 (4830 授權，6 months),1,services,IT Services,Software,75024.69,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,280767.64,zh
採購 輸送系統用於生產設施,2,equipment,Manufacturing,Machinery,36744129.49,zh
設施維護服務 (quarterly),1,services,Facility Management,Maintenance,362898.7,zh
區域辦公室液化石油氣供應 (12 months),3,energy,Utilities,Fuel,540841.29,zh
載貨車輛採購 (industrial grade),2,equipment,Transportation,Vehicle,29723817.36,zh
電動廂型車採購 (industrial grade),2,equipment,Transportation,Vehicle,7129942.29,zh
分公司一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,758045.14,zh
購置 輸送系統 - industrial grade,2,equipment,Manufacturing,Machinery,9303107.08,zh
工廠液化石油氣供應 (12 months),3,energy,Utilities,Fuel,2289211.81,zh
倉庫設施用電 (12 months),3,energy,Utilities,Electricity,575251.7,zh
總部第三方倉儲 - 4469 坪,4,logistics,Logistics,Warehousing,2916270.55,zh
總部倉庫租賃 (13601 平方公尺),8,leased_assets,Real Estate,Office Lease,8123800.84,zh
雲端 永續服務 - 12 months合約,1,services,IT Services,Software,522342.43,zh
購買 不鏽鋼 5864 kg 供生產使用,1,raw_materials,Manufacturing,Metal,550495.66,zh
採購 乙醇 溶劑 2719 liters,1,raw_materials,Manufacturing,Chemical,1749827.99,zh
汽油採購供車隊使用 (6365 公升),3,energy,Utilities,Fuel,2103028.25,zh
倉庫液化石油氣供應 (annual),3,energy,Utilities,Fuel,757925.38,zh
有害廢棄物處理合約 (1515 噸),5,waste,Environmental Services,Waste Disposal,514816.0,zh
採購 8042 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,3190984.65,zh
購買工業用 甲苯 3108 liters,1,raw_materials,Manufacturing,Chemical,515863.37,zh
購買有機 稻米 8848 tons,1,raw_materials,Food & Beverage,Agricultural,1834481.51,zh
鋁合金原料採購 - 9001 kg,1,raw_materials,Manufacturing,Metal,3864115.33,zh
購置 CNC 機床 (industrial grade),2,equipment,IT Infrastructure,Hardware,3181086.6,zh
電力供應合約 (annual，4758 kWh),3,energy,Utilities,Electricity,3108662.75,zh
委外物流配送服務 (南北),4,logistics,Logistics,Freight,3340311.18,zh
IT 基礎設施升級 - 射出成型機 (2280 台),2,equipment,IT Infrastructure,Hardware,3652678.65,zh
5186 名員工通勤補貼,7,commute,HR Services,Commute Allowance,1697926.04,zh
財務諮詢服務 (12 months),1,services,Professional Services,Consulting,1495549.69,zh
IT 基礎設施升級 - 包裝機 (8081 台),2,equipment,IT Infrastructure,Hardware,4592957.77,zh
包裝機發電系統 - 8515 MW,2,equipment,Energy,Power Generation,51013279.31,zh
consumer goods製造產線 (產能 3590 件/日),2,equipment,Manufacturing,Production Line,51009424.0,zh
員工接駁車合約 - 區域,7,commute,HR Services,Shuttle Service,655097.92,zh
再生能源電力採購 (6145 MWh),3,energy,Utilities,Electricity,2950745.31,zh
購買工業用 丙酮 7971 liters,1,raw_materials,Manufacturing,Chemical,1967455.02,zh
商務差旅住宿預訂 (5172 晚),6,travel,Business Services,Accommodation,221297.34,zh
太陽能板安裝 (容量 6869 kW),2,equipment,Energy,Power Generation,151430963.33,zh
購買 LED 模組 元件 9211 個,1,raw_materials,Electronics,Electronic Components,1236212.33,zh
製造廠建築合約 (分公司),2,equipment,Real Estate,Building,175350091.52,zh
有害廢棄物處理合約 (7355 噸),5,waste,Environmental Services,Waste Disposal,755567.89,zh
商業不動產租賃合約 (12 months),8,leased_assets,Real Estate,Office Lease,8969302.74,zh
工業用 包裝機 (9660 台) 含安裝,2,equipment,Manufacturing,Machinery,6298762.14,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,877470.68,zh
再生能源設施建設 (252 MW),2,equipment,Energy,Power Generation,70005705.83,zh
倉庫液化石油氣供應 (quarterly),3,energy,Utilities,Fuel,2240628.11,zh
天然氣供應合約 (9215 立方公尺),3,energy,Utilities,Fuel,1779405.21,zh
事業廢棄物清運處理 (annual),5,waste,Environmental Services,Waste Disposal,1021548.66,zh
再生能源電力採購 (8565 MWh),3,energy,Utilities,Electricity,3930068.42,zh
銅線原料採購 - 5099 kg,1,raw_materials,Manufacturing,Metal,3711202.15,zh
區域辦公室大樓管理服務 (19 個月),1,services,Facility Management,Maintenance,826028.65,zh
汽油採購供車隊使用 (2788 公升),3,energy,Utilities,Fuel,2244952.25,zh
區域辦公室設施用電 (annual),3,energy,Utilities,Electricity,1153341.87,zh
太陽能板安裝 (容量 2575 kW),2,equipment,Energy,Power Generation,6814203.44,zh
採購 硫酸 溶劑 6225 liters,1,raw_materials,Manufacturing,Chemical,1461079.87,zh
設施維護服務 (6 months),1,services,Facility Management,Maintenance,647463.01,zh
公司交通車服務 (annual),7,commute,HR Services,Shuttle Service,837999.92,zh
國際航空差旅 (南北，quarterly),6,travel,Business Services,Air Travel,1139927.08,zh
倉儲服務 (1862 平方公尺，quarterly),4,logistics,Logistics,Warehousing,1437358.22,zh
再生能源電力採購 (4246 MWh),3,energy,Utilities,Electricity,3345479.88,zh
electronics自動化組裝線,2,equipment,Manufacturing,Production Line,88514323.15,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,342277.12,zh
automotive parts自動化組裝線,2,equipment,Manufacturing,Production Line,30169441.05,zh
有害廢棄物處理合約 (9655 噸),5,waste,Environmental Services,Waste Disposal,1183110.13,zh
採購 射出成型機用於生產設施,2,equipment,Manufacturing,Machinery,38845745.18,zh
automotive parts製造產線 (產能 3375 件/日),2,equipment,Manufacturing,Production Line,95459117.4,zh
永續諮詢服務 (6 months),1,services,Professional Services,Consulting,379591.03,zh
鋼板原料採購 - 7602 kg,1,raw_materials,Manufacturing,Metal,539308.41,zh
員工停車費報支 (annual),7,commute,HR Services,Commute Allowance,1417457.47,zh
聘請 IT顧問 (20 個月),1,services,Professional Services,Consulting,1699609.77,zh
鈦金屬原料採購 - 7923 kg,1,raw_materials,Manufacturing,Metal,2278506.57,zh
採購 8929 個 電阻用於組裝,1,raw_materials,Electronics,Electronic Components,3087168.97,zh
Security SaaS 訂閱 (9884 使用者),1,services,IT Services,Software,843241.49,zh
electronics自動化組裝線,2,equipment,Manufacturing,Production Line,22785774.06,zh
再生能源設施建設 (6866 MW),2,equipment,Energy,Power Generation,79320485.28,zh
倉庫建築合約 (工廠),2,equipment,Real Estate,Building,196733645.79,zh
鋼板原料採購 - 1378 kg,1,raw_materials,Manufacturing,Metal,2739191.31,zh
再生能源電力採購 (342 MWh),3,energy,Utilities,Electricity,2841258.28,zh
工廠一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,731318.26,zh
射出成型機發電系統 - 7728 MW,2,equipment,Energy,Power Generation,127000445.91,zh
再生能源設施建設 (7049 MW),2,equipment,Energy,Power Generation,199643920.72,zh
IT 基礎設施升級 - CNC 機床 (6913 台),2,equipment,IT Infrastructure,Hardware,6682784.9,zh
區域辦公室液化石油氣供應 (6 months),3,energy,Utilities,Fuel,2793536.85,zh
辦公室租賃 (7539 坪，工廠),8,leased_assets,Real Estate,Office Lease,8451991.31,zh
採購 8778 tons 小麥作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2532305.06,zh
貨車採購 (industrial grade),2,equipment,Transportation,Vehicle,21823017.71,zh
工廠一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,1146217.56,zh
鈦金屬原料採購 - 3044 kg,1,raw_materials,Manufacturing,Metal,1370735.09,zh
委外物流配送服務 (區域),4,logistics,Logistics,Freight,393929.98,zh
業務部門商務旅遊套裝 (6 months),6,travel,Business Services,Air Travel,847923.44,zh
購買工業用 氫氧化鈉 2189 liters,1,raw_materials,Manufacturing,Chemical,1684376.08,zh
購置 機械手臂 - industrial grade,2,equipment,Manufacturing,Machinery,39092847.71,zh
再生能源設施建設 (2664 MW),2,equipment,Energy,Power Generation,50277475.07,zh
車隊採購 - 8852 輛 電動廂型車,2,equipment,Transportation,Vehicle,4440253.95,zh
機場接駁服務合約,6,travel,Business Services,Ground Transportation,276164.5,zh
購買有機 糖 8567 tons,1,raw_materials,Food & Beverage,Agricultural,393378.05,zh
汽油採購供車隊使用 (4587 公升),3,energy,Utilities,Fuel,2756808.28,zh
市區區域配送月度運輸服務,4,logistics,Logistics,Freight,4027988.49,zh
永續諮詢服務 (12 months),1,services,Professional Services,Consulting,1325658.69,zh
CRM軟體訂閱 (1955 授權，12 months),1,services,IT Services,Software,934756.14,zh
採購電力 5982 度（國家電網）,3,energy,Utilities,Electricity,4828732.81,zh
採購電力 9106 度（地方公用事業）,3,energy,Utilities,Electricity,321616.67,zh
採購 氫氧化鈉 溶劑 7713 liters,1,raw_materials,Manufacturing,Chemical,987149.17,zh
聘請 管理顧問 (18 個月),1,services,Professional Services,Consulting,94465.78,zh
冷凍倉儲租賃 (1477 立方公尺),4,logistics,Logistics,Warehousing,883795.25,zh
工業用 輸送系統 (9071 台) 含安裝,2,equipment,Manufacturing,Machinery,24988854.88,zh
consumer goods製造產線 (產能 3405 件/日),2,equipment,Manufacturing,Production Line,99119863.12,zh
天然氣供應合約 (8285 立方公尺),3,energy,Utilities,Fuel,417444.77,zh
再生能源電力採購 (4367 MWh),3,energy,Utilities,Electricity,976349.35,zh
電力供應合約 (annual，609 kWh),3,energy,Utilities,Electricity,1771048.75,zh
採購 2959 kg 銅線用於製造,1,raw_materials,Manufacturing,Metal,2514094.38,zh
車隊採購 - 5531 輛 堆高機,2,equipment,Transportation,Vehicle,22935064.12,zh
購買工業用 硫酸 2932 liters,1,raw_materials,Manufacturing,Chemical,556580.17,zh
永續專業服務合約,1,services,Professional Services,Consulting,1436129.5,zh
Collaboration SaaS 訂閱 (9057 使用者),1,services,IT Services,Software,169603.08,zh
Collaboration軟體訂閱 (369 授權，6 months),1,services,IT Services,Software,493211.54,zh
採購 8141 個 微晶片用於組裝,1,raw_materials,Electronics,Electronic Components,4471025.17,zh
購買 微晶片 元件 6578 個,1,raw_materials,Electronics,Electronic Components,2943850.99,zh
採購 乙醇 溶劑 2893 liters,1,raw_materials,Manufacturing,Chemical,7464.79,zh
採購 9577 台 CNC 機床用於資料中心,2,equipment,IT Infrastructure,Hardware,9188014.75,zh
商務差旅租車服務 (annual),6,travel,Business Services,Ground Transportation,64383.71,zh
新建 製造廠開發專案,2,equipment,Real Estate,Building,481598260.98,zh
研發部門商務旅遊套裝 (6 months),6,travel,Business Services,Air Travel,1332779.86,zh
採購 324 個 電容用於組裝,1,raw_materials,Electronics,Electronic Components,3186810.33,zh
輸送系統發電系統 - 6980 MW,2,equipment,Energy,Power Generation,6999556.81,zh
雲端 永續服務 - quarterly合約,1,services,IT Services,Software,196360.88,zh
採購 射出成型機用於生產設施,2,equipment,Manufacturing,Machinery,29628592.56,zh
員工接駁車合約 - 市區,7,commute,HR Services,Shuttle Service,453148.81,zh
車隊採購 - 7637 輛 堆高機,2,equipment,Transportation,Vehicle,13185274.78,zh
倉庫設施用電 (6 months),3,energy,Utilities,Electricity,4505537.57,zh
ERP軟體訂閱 (836 授權，quarterly),1,services,IT Services,Software,594101.12,zh
冷凍倉儲租賃 (5914 立方公尺),4,logistics,Logistics,Warehousing,2196923.59,zh
再生能源電力採購 (711 MWh),3,energy,Utilities,Electricity,3387509.55,zh
新建 辦公大樓開發專案,2,equipment,Real Estate,Building,261943386.54,zh
事業廢棄物清運處理 (6 months),5,waste,Environmental Services,Waste Disposal,262883.24,zh
購買 電阻 元件 6181 個,1,raw_materials,Electronics,Electronic Components,2194976.84,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,1022095.12,zh
electronics製造產線 (產能 3037 件/日),2,equipment,Manufacturing,Production Line,55138134.57,zh
太陽能板安裝 (容量 9709 kW),2,equipment,Energy,Power Generation,152727019.13,zh
再生能源電力採購 (3432 MWh),3,energy,Utilities,Electricity,316336.03,zh
銅線原料採購 - 6732 kg,1,raw_materials,Manufacturing,Metal,647495.51,zh
購買有機 糖 2093 tons,1,raw_materials,Food & Beverage,Agricultural,2604840.96,zh
南北區域配送月度運輸服務,4,logistics,Logistics,Freight,574068.53,zh
Security軟體訂閱 (6333 授權，6 months),1,services,IT Services,Software,523182.21,zh
員工交通津貼補助 (6 months),7,commute,HR Services,Commute Allowance,495315.73,zh
Security SaaS 訂閱 (3688 使用者),1,services,IT Services,Software,639920.99,zh
採購 9039 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,4593482.23,zh
柴油燃料採購 (3711 公升),3,energy,Utilities,Fuel,1618197.09,zh
工廠設施用電 (annual),3,energy,Utilities,Electricity,554510.04,zh
工業機械租賃 (6 months),8,leased_assets,Equipment Services,Equipment Lease,2301802.59,zh
建造 製造廠 (675 平方公尺),2,equipment,Real Estate,Building,482239794.41,zh
automotive parts自動化組裝線,2,equipment,Manufacturing,Production Line,80274494.83,zh
辦公設備租賃 (quarterly),8,leased_assets,Equipment Services,Equipment Lease,1632346.78,zh
採購 甲苯 溶劑 1069 liters,1,raw_materials,Manufacturing,Chemical,22004.48,zh
再生能源電力採購 (3260 MWh),3,energy,Utilities,Electricity,1548216.3,zh
完整 consumer goods生產線安裝,2,equipment,Manufacturing,Production Line,24449821.77,zh
通勤廂型車租賃 (4719 輛),7,commute,HR Services,Shuttle Service,641046.08,zh
倉庫一般廢棄物清運服務,5,waste,Environmental Services,Waste Disposal,1434535.53,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,1488964.09,zh
購買工業用 乙醇 8339 liters,1,raw_materials,Manufacturing,Chemical,1865708.82,zh
購買 鈦金屬 573 kg 供生產使用,1,raw_materials,Manufacturing,Metal,1580322.42,zh
採購 6262 tons 大豆作為食品原料,1,raw_materials,Food & Beverage,Agricultural,2999000.8,zh
有害廢棄物處理合約 (1999 噸),5,waste,Environmental Services,Waste Disposal,618070.82,zh
資源回收處理服務合約 (quarterly),5,waste,Environmental Services,Waste Disposal,31277.57,zh
業務部門商務旅遊套裝 (6 months),6,travel,Business Services,Air Travel,1291996.93,zh
設備租賃 (CNC 機床，29 個月),8,leased_assets,Equipment Services,Equipment Lease,686943.6,zh
購買工業用 甲苯 8037 liters,1,raw_materials,Manufacturing,Chemical,1750864.17,zh
工業機械租賃 (quarterly),8,leased_assets,Equipment Services,Equipment Lease,631234.02,zh
CNC 機床發電系統 - 1802 MW,2,equipment,Energy,Power Generation,171320923.81,zh
雲端 IT服務 - quarterly合約,1,services,IT Services,Software,973357.84,zh
ERP軟體訂閱 (3652 授權，quarterly),1,services,IT Services,Software,583692.53,zh
總部液化石油氣供應 (12 months),3,energy,Utilities,Fuel,2775600.27,zh
柴油燃料採購 (8422 公升),3,energy,Utilities,Fuel,2447809.47,zh
購買 LED 模組 元件 977 個,1,raw_materials,Electronics,Electronic Components,6990945.41,zh
物流服務合約 - 市區線 (12 months),4,logistics,Logistics,Freight,522851.2,zh
購置 機械手臂 - industrial grade,2,equipment,Manufacturing,Machinery,8419445.73,zh
共同工作空間會員 (6365 個座位),8,leased_assets,Real Estate,Office Lease,4859466.14,zh
採購 4809 tons 糖作為食品原料,1,raw_materials,Food & Beverage,Agricultural,478687.25,zh
倉儲服務 (7911 平方公尺，quarterly),4,logistics,Logistics,Warehousing,830935.31,zh
購買有機 玉米 3520 tons,1,raw_materials,Food & Beverage,Agricultural,1240055.65,zh
事業廢棄物清運處理 (quarterly),5,waste,Environmental Services,Waste Disposal,1376866.13,zh
建造 倉庫 (22435 平方公尺),2,equipment,Real Estate,Building,298880558.09,zh
有害廢棄物處理合約 (2029 噸),5,waste,Environmental Services,Waste Disposal,780786.61,zh
冷凍倉儲租賃 (10 立方公尺),4,logistics,Logistics,Warehousing,960413.67,zh
車隊採購 - 9644 輛 電動廂型車,2,equipment,Transportation,Vehicle,8865397.46,zh
工程部門住宿費用 (12 months),6,travel,Business Services,Accommodation,424119.28,zh
採購 9623 tons 玉米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,1394738.55,zh
射出成型機發電系統 - 5508 MW,2,equipment,Energy,Power Generation,179587538.19,zh
資源回收處理服務合約 (annual),5,waste,Environmental Services,Waste Disposal,349749.53,zh
購買工業用 乙醇 7097 liters,1,raw_materials,Manufacturing,Chemical,573760.33,zh
辦公場所清潔維護合約,1,services,Facility Management,Maintenance,541581.1,zh
企業計程車/叫車帳號 (6 months),6,travel,Business Services,Ground Transportation,389656.03,zh
採購 4997 kg 銅線用於製造,1,raw_materials,Manufacturing,Metal,4240927.8,zh
大眾運輸月票計畫 (quarterly),7,commute,HR Services,Commute Allowance,711599.58,zh
柴油燃料採購 (4720 公升),3,energy,Utilities,Fuel,388865.43,zh
雲端 永續服務 - annual合約,1,services,IT Services,Software,954755.41,zh
採購 4589 tons 玉米作為食品原料,1,raw_materials,Food & Beverage,Agricultural,359781.0,zh
再生能源設施建設 (9165 MW),2,equipment,Energy,Power Generation,102279300.22,zh
購置 輸送系統 - industrial grade,2,equipment,Manufacturing,Machinery,49064961.28,zh
採購電力 382 度（再生能源供應商）,3,energy,Utilities,Electricity,4800792.54,zh
採購 7723 kg 鋼板用於製造,1,raw_materials,Manufacturing,Metal,3747216.31,zh
事業廢棄物清運處理 (annual),5,waste,Environmental Services,Waste Disposal,1085884.42,zh
工業機械租賃 (annual),8,leased_assets,Equipment Services,Equipment Lease,2611130.26,zh
採購 硫酸 溶劑 7158 liters,1,raw_materials,Manufacturing,Chemical,370525.25,zh
企業住宿合約 - 新加坡,6,travel,Business Services,Accommodation,699763.32,zh
IT諮詢服務 (annual),1,services,Professional Services,Consulting,360228.4,zh
有害廢棄物處理合約 (3715 噸),5,waste,Environmental Services,Waste Disposal,1353728.19,zh
倉庫設施用電 (quarterly),3,energy,Utilities,Electricity,4290910.8,zh
倉庫設施用電 (annual),3,energy,Utilities,Electricity,2079563.68,zh
管理運輸服務 - 市區,4,logistics,Logistics,Freight,719039.01,zh
冷凍倉儲租賃 (3002 立方公尺),4,logistics,Logistics,Warehousing,2018742.27,zh
